epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
272,0.000113,0.000024,0.008989,0.089785,0.076112,1.367289,0.6667,0.6368,0.6514,0.7887,0.7534,0.7706,0.8404,0.8027,0.8211,223,213,0.6667,0.9,0.1,0.000017
273,0.000108,0.000023,0.008521,0.089169,0.075541,1.362716,0.6636,0.6368,0.6499,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6667,0.9,0.1,0.000016
274,0.000113,0.000023,0.009017,0.089696,0.076052,1.364434,0.6636,0.6368,0.6499,0.7897,0.7578,0.7735,0.8458,0.8117,0.8284,223,214,0.6667,0.9,0.0,0.000016
275,0.000110,0.000022,0.008839,0.090273,0.076560,1.371250,0.6636,0.6368,0.6499,0.7897,0.7578,0.7735,0.8411,0.8072,0.8238,223,214,0.6667,0.9,0.1,0.000015
276,0.000111,0.000023,0.008819,0.089906,0.076247,1.365932,0.6573,0.6278,0.6422,0.7887,0.7534,0.7706,0.8498,0.8117,0.8303,223,213,0.6667,0.9,0.0,0.000015
277,0.000112,0.000022,0.008941,0.090528,0.076813,1.371506,0.6432,0.6143,0.6284,0.7887,0.7534,0.7706,0.8451,0.8072,0.8257,223,213,0.6667,0.9,0.0,0.000015
278,0.000109,0.000021,0.008740,0.089690,0.076046,1.364406,0.6776,0.6502,0.6636,0.7991,0.7668,0.7826,0.8458,0.8117,0.8284,223,214,0.6667,0.9,0.0,0.000014
279,0.000110,0.000023,0.008728,0.089310,0.075689,1.362062,0.6854,0.6547,0.6697,0.8028,0.7668,0.7844,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000014
280,0.000109,0.000022,0.008699,0.090122,0.076454,1.366805,0.6698,0.6368,0.6529,0.8019,0.7623,0.7816,0.8538,0.8117,0.8322,223,212,0.6697,0.9,0.1,0.000013
281,0.000108,0.000021,0.008692,0.090642,0.076929,1.371289,0.6588,0.6233,0.6406,0.7962,0.7534,0.7742,0.8483,0.8027,0.8249,223,211,0.6697,0.9,0.1,0.000013
282,0.000107,0.000022,0.008483,0.090582,0.076860,1.372158,0.6761,0.6457,0.6606,0.7934,0.7578,0.7752,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000013
283,0.000108,0.000022,0.008638,0.089941,0.076255,1.368608,0.6526,0.6233,0.6376,0.7887,0.7534,0.7706,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000013
284,0.000112,0.000023,0.008916,0.090209,0.076524,1.368406,0.6761,0.6457,0.6606,0.7981,0.7623,0.7798,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000012
285,0.000108,0.000022,0.008635,0.089915,0.076213,1.370209,0.6682,0.6413,0.6545,0.7991,0.7668,0.7826,0.8411,0.8072,0.8238,223,214,0.6697,0.9,0.1,0.000012
286,0.000110,0.000022,0.008726,0.090519,0.076829,1.369058,0.6620,0.6323,0.6468,0.7981,0.7623,0.7798,0.8451,0.8072,0.8257,223,213,0.6697,0.9,0.0,0.000012
287,0.000106,0.000022,0.008481,0.089869,0.076212,1.365687,0.6667,0.6368,0.6514,0.7934,0.7578,0.7752,0.8451,0.8072,0.8257,223,213,0.6697,0.9,0.1,0.000012
288,0.000107,0.000021,0.008555,0.090496,0.076746,1.374947,0.6682,0.6413,0.6545,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6697,0.9,0.0,0.000011
289,0.000108,0.000022,0.008587,0.088724,0.075105,1.361935,0.6776,0.6502,0.6636,0.7991,0.7668,0.7826,0.8411,0.8072,0.8238,223,214,0.6697,0.9,0.1,0.000011
290,0.000110,0.000022,0.008836,0.090434,0.076753,1.368014,0.6761,0.6457,0.6606,0.7981,0.7623,0.7798,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000011
291,0.000108,0.000022,0.008596,0.089439,0.075822,1.361713,0.6776,0.6502,0.6636,0.7897,0.7578,0.7735,0.8458,0.8117,0.8284,223,214,0.6697,0.9,0.0,0.000011
292,0.000106,0.000022,0.008426,0.090189,0.076553,1.363559,0.6840,0.6502,0.6667,0.8019,0.7623,0.7816,0.8443,0.8027,0.8230,223,212,0.6697,0.9,0.1,0.000011
293,0.000109,0.000022,0.008704,0.089841,0.076232,1.360937,0.6822,0.6547,0.6682,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6697,0.9,0.0,0.000011
294,0.000107,0.000021,0.008633,0.089121,0.075521,1.359965,0.6822,0.6547,0.6682,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6697,0.9,0.1,0.000010
295,0.000110,0.000021,0.008869,0.090342,0.076661,1.368038,0.6761,0.6457,0.6606,0.7934,0.7578,0.7752,0.8451,0.8072,0.8257,223,213,0.6697,0.9,0.0,0.000010
296,0.000105,0.000021,0.008356,0.090075,0.076460,1.361571,0.6792,0.6457,0.6621,0.7972,0.7578,0.7770,0.8443,0.8027,0.8230,223,212,0.6697,0.9,0.1,0.000010
297,0.000110,0.000022,0.008729,0.090136,0.076484,1.365221,0.6714,0.6413,0.6560,0.8028,0.7668,0.7844,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000010
298,0.000107,0.000021,0.008658,0.090282,0.076590,1.369121,0.6698,0.6368,0.6529,0.8019,0.7623,0.7816,0.8538,0.8117,0.8322,223,212,0.6697,0.9,0.1,0.000010
299,0.000107,0.000022,0.008514,0.089953,0.076257,1.369620,0.6808,0.6502,0.6651,0.8028,0.7668,0.7844,0.8498,0.8117,0.8303,223,213,0.6697,0.9,0.1,0.000010
300,0.000108,0.000022,0.008641,0.090239,0.076612,1.362661,0.6729,0.6457,0.6590,0.7897,0.7578,0.7735,0.8458,0.8117,0.8284,223,214,0.6697,0.9,0.0,0.000010
