epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
111,0.000101,0.000020,0.008061,0.294607,0.251650,4.295666,0.3833,0.4126,0.3974,0.5083,0.5471,0.5270,0.6083,0.6547,0.6307,223,240,0.4246,0.3,0.0,0.000214
112,0.000098,0.000021,0.007624,0.297608,0.254538,4.306956,0.3957,0.4170,0.4061,0.5106,0.5381,0.5240,0.6170,0.6502,0.6332,223,235,0.4246,0.3,0.0,0.000213
113,0.000097,0.000022,0.007482,0.296085,0.252943,4.314209,0.3882,0.4126,0.4000,0.5105,0.5426,0.5261,0.6160,0.6547,0.6348,223,237,0.4246,0.3,0.0,0.000211
114,0.000094,0.000017,0.007721,0.301630,0.258486,4.314424,0.3889,0.4081,0.3982,0.5214,0.5471,0.5339,0.6154,0.6457,0.6302,223,234,0.4246,0.3,0.0,0.000210
115,0.000102,0.000017,0.008509,0.298129,0.254885,4.324427,0.3697,0.3946,0.3818,0.4916,0.5247,0.5076,0.6092,0.6502,0.6291,223,238,0.4246,0.3,0.0,0.000208
116,0.000140,0.000020,0.011993,0.304615,0.261422,4.319297,0.3578,0.3722,0.3648,0.5086,0.5291,0.5187,0.6034,0.6278,0.6154,223,232,0.4246,0.3,0.0,0.000207
117,0.000128,0.000019,0.010842,0.301354,0.258212,4.314138,0.3824,0.4081,0.3948,0.5126,0.5471,0.5293,0.6134,0.6547,0.6334,223,238,0.4246,0.3,0.0,0.000206
118,0.000118,0.000018,0.009965,0.301997,0.259029,4.296820,0.3655,0.3901,0.3774,0.5042,0.5381,0.5206,0.5966,0.6368,0.6161,223,238,0.4246,0.3,0.0,0.000204
119,0.000116,0.000024,0.009217,0.297652,0.254361,4.329106,0.3750,0.4170,0.3949,0.4758,0.5291,0.5011,0.5887,0.6547,0.6200,223,248,0.4246,0.3,0.0,0.000203
120,0.000149,0.000032,0.011693,0.309771,0.266371,4.339994,0.3789,0.3857,0.3822,0.5022,0.5112,0.5067,0.6123,0.6233,0.6178,223,227,0.4246,0.3,0.0,0.000201
121,0.000104,0.000024,0.008004,0.302790,0.259738,4.305218,0.3739,0.3991,0.3861,0.5000,0.5336,0.5163,0.6050,0.6457,0.6247,223,238,0.4246,0.3,0.0,0.000200
122,0.000089,0.000020,0.006918,0.300693,0.257739,4.295406,0.3891,0.4170,0.4026,0.5063,0.5426,0.5238,0.6025,0.6457,0.6234,223,239,0.4246,0.3,0.0,0.000198
123,0.000089,0.000016,0.007237,0.305765,0.262790,4.297441,0.3879,0.4036,0.3956,0.5172,0.5381,0.5275,0.6078,0.6323,0.6198,223,232,0.4246,0.3,0.0,0.000197
124,0.000105,0.000017,0.008813,0.302989,0.259889,4.310012,0.3966,0.4215,0.4087,0.5105,0.5426,0.5261,0.6076,0.6457,0.6261,223,237,0.4246,0.3,0.0,0.000195
125,0.000109,0.000016,0.009309,0.313411,0.270372,4.303888,0.3853,0.3991,0.3921,0.5022,0.5202,0.5110,0.6190,0.6413,0.6300,223,231,0.4246,0.3,0.0,0.000194
126,0.000089,0.000017,0.007178,0.308582,0.265536,4.304567,0.3820,0.3991,0.3904,0.5064,0.5291,0.5175,0.6052,0.6323,0.6184,223,233,0.4246,0.3,0.0,0.000193
127,0.000077,0.000017,0.006069,0.303250,0.260073,4.317691,0.3900,0.4215,0.4052,0.5062,0.5471,0.5259,0.6017,0.6502,0.6250,223,241,0.4246,0.3,0.0,0.000191
128,0.000067,0.000016,0.005127,0.309944,0.266862,4.308201,0.3957,0.4170,0.4061,0.5149,0.5426,0.5284,0.6085,0.6413,0.6245,223,235,0.4246,0.3,0.0,0.000190
129,0.000073,0.000014,0.005842,0.306120,0.263136,4.298362,0.3840,0.4081,0.3957,0.5063,0.5381,0.5217,0.6076,0.6457,0.6261,223,237,0.4246,0.3,0.0,0.000188
130,0.000067,0.000015,0.005140,0.315329,0.272107,4.322246,0.3879,0.4036,0.3956,0.5172,0.5381,0.5275,0.6121,0.6368,0.6242,223,232,0.4246,0.3,0.0,0.000187
131,0.000059,0.000013,0.004626,0.309898,0.266840,4.305867,0.4077,0.4260,0.4167,0.5107,0.5336,0.5219,0.6009,0.6278,0.6140,223,233,0.4246,0.3,0.0,0.000185
132,0.000056,0.000012,0.004406,0.309793,0.266780,4.301219,0.3966,0.4126,0.4044,0.5172,0.5381,0.5275,0.6034,0.6278,0.6154,223,232,0.4246,0.3,0.0,0.000184
133,0.000059,0.000014,0.004476,0.309394,0.266233,4.316110,0.3724,0.3991,0.3853,0.5021,0.5381,0.5195,0.5983,0.6413,0.6190,223,239,0.4246,0.3,0.0,0.000182
134,0.000058,0.000015,0.004293,0.313512,0.270315,4.319732,0.3932,0.4126,0.4026,0.5171,0.5426,0.5295,0.6068,0.6368,0.6214,223,234,0.4246,0.3,0.0,0.000181
